title,abstract
"IMPLEMENTASI TELEGRAM BOT UNTUK MONITORING
MIKROTIK PADA JARINGAN RT RW NET","telegram, monitoring jaringan, mikrotik, router"
"IMPLEMENTASI KEAMANAN JARINGAN BERBASIS MIKROTIK
DENGAN MENGGUNAKAN METODE FIREWALL FILTERING 
(Studi Kasus di PT. Netindo Solution Divisi ESD)","Mikrotik, Router, Virus, Malware, Firewall."
"IMPLEMENTASI HOT STANDBY ROUTER PROTOCOL DAN PORT
SECURITY UNTUK BACKUP LINK DAN SISTEM KEAMANAN
JARINGAN","hsrp, port security, router, switch"
"ANALISIS SISTEM KEAMANAN JARINGAN MENGGUNAKAN VLAN
DENGAN METODE SWITCH PORT SECURITY","Network security, Port security, Switch port security, Sticky porsecurity"
"IMPLEMENTASI KEAMANAN JARINGAN PADA MIKROTIK 
ROUTER OS MENGGUNAKAN METODE PORT KNOCKING 
DIASRAMA JAMBI SULTAN TAHA SYAEFUDDIN","Keamana Jaringan, Mikrotik Router OS, Metode Port Knocking, Asrama Jambi Sultan Taha Syaefuddin"
"ANALISIS PERBANDINGAN PERFORMA KONTROLER POX DAN
OPENDAYLIGHT PADA ARSITEKTUR SOFTWARE 
DEFINED NETWORK","Software Defined Network, performa jaringan, Controller OpenFlow,
POX, OpenDaylight"
"ANALISIS KEAMANAN WPA2-PSK DAN RADIUS SERVER
MENGGUNAKAN METODE WIRELESS PENETRATION TESTING","RADIUS, WPA2-PSK, Penetration Testing, Captive Portal"
"MANAJEMEN BANDWIDTH DAN OPTIMALISASI SISTEM
KEAMANAN PADA JARINGAN KOMPUTER
MENGGUNAKAN MIKROTIK PADA
KHAB KHUN KAFE
BANGUNTAPAN","Management Bandwidth, Mikrotik, PPDIOO, Keamanan Jaringan"
"ANALISIS PERBANDINGAN KINERJA REDUNDANCY DENGAN
METODE VIRTUAL ROUTER REDUNDANCY PROTOCOL DAN
HOT STANDBY ROUTER PROTOCOL MENGGUNAKAN GNS3","Fisrt Hop Redundancy Protocol, Virtual Router Redundancy
Protocol, Hot Standby Router Protocol"
ANALISIS PERBANDINGAN ALGORITMA TEMPORAL KEY INTEGRITY PROTOCOL (TKIP) DENGAN ADVANCED ENCRYPTION STANDARD (AES) PADA ENKRIPSI WI-FI PROTECTED ACCESS (WPA),"Internet, Algoritma, WEP, WPA, WPA2-PSK, TKIP, AES, Aircrack-ng"
"ANALISIS SIMULASI KEAMANAN DENGAN METODE DHCP
SNOOPING DAN EXTENDED ACCESS LIST","DHCP Snooping, Extended Accesslist,
Vlan, Security Network."
"IMPLEMENTASI KEAMANAN JARINGAN HOTSPOT DENGAN 
METODE SIMPLE QUEUE DAN CAPTIVE PORTAL 
MENGGUNAKAN MIKROTIK DI SEBELAH KOPI","Bancwith Management, Captive Portal, Simple Queue"
"PERANCANGAN PENGAMANAN FIREWALL PADA JARINGAN LAN
MENGGUNAKAN METODE PACKET FILTERING","Firewall, Jaringan LAN, Packet Filtering"
"ANALISIS DAN PERANCANGAN AUTHENTICATION LOGIN HOTSPOT
MENGGUNAKAN MIKROTIK RB-951 DI DINAS PENDIDIKAN
PEMUDA DAN OLAHRAGA KABUPATEN PUNCAK ILAGA","Hotspot, Captive Portal, Radius Server, Queue Tree, Pcq Tree"
"PERANCANGAN DAN IMPLEMENTASI KEAMANAN JARINGAN
HOTSPOT UNTUK SISWA MENGGUNAKAN AUTHENTICATION
LOGIN PAGE CAPTIVE PORTAL DI SMK MUHAMMADIYAH 1
PLAYEN","Hotspot, Keamanan Jaringan, Captive Portal, Bandwidth"
"ANALISIS KEAMANAN JARINGAN SERVER TACACS+ DAN SERVER
RADIUS PADA JARINGAN LAN DENGAN METODE AAA","Keamanan Jaringan, AAA, TACACS+, RADIUS"
"PERANCANGAN PROTOTYPE SISTEM MANAJEMEN PENDETEKSIAN
DINI KERUSAKAN JARINGAN LISTRIK BERBASIS IOT
MENGGUNAKAN DATA LOGGER","monitoring. Kontrol, Jaringan Listrik, Internet of Things, teknologi,
Efektif, pendeteksian, mikrokontroler, listrik"
"PEMBUATAN APLIKASI SERVER DI UBUNTU SERVER, DAN SIMULASI
JARINGAN MENGGUNAKAN GNS3 DAN ROUTER MIKROTIK","Private Server, Simulasi, WAN, GNS3"
INTEGRASI IPV6 DI IPV4 PADA JARINGAN LAN MENGGUNAKAN METODE TUNNELING IPV6IP,"Tunneling, Dual Stack, IPv6, IPv4, Integrasi, Jaringan"
"PERANCANGAN WEBSITE PARIWISATA SEBAGAI MEDIA
INFORMASI PADA KOMUNITAS TUKANG BAJALANG 
(Studi Kasus: Komunitas Tukang Bajalang)","Sistem Informasi, Tukang Bajalang, Pariwisata"
"ANALISIS DAN PERANCANGAN SISTEM INFORMASI GEOGRAFIS 
PEMETAAN POSYANDU DI KECAMATAN KALIWIRO 
MENGGUNAKAN FUSION TABLES API BERBASIS WEB",Sistem Informasi Geografis Pemetaan Posyandu Berbasis Web
"ANALISIS DAN PERANCANGAN SISTEM PRESENSI
UNTUK KELAS EKSEKUTIF YUK NGAJI 
Studi Kasus: Komunitas Yuk Ngaji Regional Jogja","Yuk Ngaji Jogja, komunitas hijrah, sistem informasi, sistem presensi,
framework Bootstrap dan framework JQuery, hijrah community, information system, presence system"
"ANALISIS DAN IMPLEMENTASI SISTEM INFORMASI 
MANAJEMEN PADA PT. TUANMUDA INOVATOR PERTIWI","sistem informasi, pengelolaan data, data visualisasi."
"ANALISIS DAN PERANCANGAN SISTEM INFORMASI
LAPORAN ADMINISTRASI PADA KANTOR
DESA SUMBERARUM","Sistem informasi, laporan administrasi dan keuangan, perancangan
sistem informasi"
"PERANCANGAN SISTEM INFORMASI PERPUSTAKAAN  
DI SMP NEGERI 3 KALIKAJAR","Sistem informasi, Sistem informasi Perpustakaan, Berbasis web"
"ANALISIS DAN PERANCANGAN SISTEM INFORMASI BASECAMP
PENDAKIAN GUNUNG DI JAWA TENGAH BERBASIS WEB","Basecamp Pendakian, Gunung, Sistem Informasi, Jawa Tengah, Basecamp Ascent, Mountain, Information System, Central Java"
"ANALISIS DAN PERANCANGAN WEBSITE PENUNJANG UJIAN
MADRASAH DENGAN IMPLEMENTASI
FRAMEWORK CODE IGNITER 
Studi Kasus : MTs Negeri 4 Balangan TA 2018/2019","Internet, ujian online, website, Code Igniter"
"ANALISIS DAN PERANCANGAN SISTEM RESERVASI ONLINE  
PADA HOTEL MAWAR KUTAI KARTANEGARA","Booking online, Website, PHP, MySQL"
"SISTEM INFORMASI PENDATAAN BARANG PADA 
DENAAMIKA HIJAB","Sistem Informasi, Pendataan Barang, Website"
"ANALISIS DAN PERANCANGAN SISTEM INFORMASI MANAJEMEN
SUMBER DAYA MANUSIA BERBASIS WEB MENGGUNAKAN
FRAMEWORK CODEIGNITER DI BALAI YASA PT. KAI
YOGYAKARTA","Sistem Informasi, Manajemen, Sumber Daya Manusia, Balai Yasa
PT.KAI Yogyakarta (BYYK), Codeigniter, OOP(Object Oriented Programming), Analisis, Perancangan, dan Implementasi,  Information Systems, Management, Human Resources,"
"ANALISIS DAN PERANCANGAN SISTEM KOPERASI
“YUKBISNISPROPERTI.ORG” 
BERBASIS WEB","Website, Koperasi, Properti"
"PEMBUATAN WEBSITE PRINT ONLINE DENGAN PERHITUNGAN
HARGA OTOMATIS BERDASARKAN KOMPOSISI WARNA
MENGGUNAKAN CAKEPHP PADA BERKAH PHOTOCOPY","Pemrograman, Print Online, CakePHP, Programming, Online Printing"
"SISTEM INFORMASI DAFTAR ANGGOTA DAN KEGIATAN 
FORUM BIKER REOG CITY BERBASIS WEB","Forum, informasi, Website, PHP, Bootstrap"
"SISTEM INFORMASI PENGELOLAAN ASET KARANG TARUNA
BERBASIS WEB (STUDI KASUS: KARANG TARUNA MARES I)","Pencatatan, Laporan Pencatatan, Sistem Informasi, Web"
"ANALISIS DAN PERANCANGAN SISTEM INFORMASI 
PROFIL UTI PRO JOGJA","UTI Pro Jogja, organisasi, informasi, masyarakat, anggota organisasi,
masyarakat"
"PERANCANGAN SISTEM INFORMASI MANAJEMEN
KEUANGAN TATA USAHA BERBASIS WEB
(Studi Kasus: SMP “17” 1 Yogyakarta)","Sistem Informasi, Manajemen Keuangan, SPP."
"PERANCANGAN DAN PEMBUATAN SISTEM INFORMASI 
GEOGRAFIS BATAS DAERAH KABUPATEN SEMARANG DAN KOTA 
SALATIGA BERBASIS WEB","SIG, Website, Batas Wilayah, Pemetaan"
"ANALISIS DAN PERANCANGAN APLIKASI PERSEWAAN KENDARAAN
UNTUK SARANA INFORMASI DAN PROMOSI 
DI CV. GRAN TRANSPORT JOGJA","Sistem Informasi, Persewaan Kendaraan, Website"
"PERANCANGAN SISTEM INFORMASI PENERIMAAN SANTRI BARU
BERBASIS WEBSITE DI YAYASAN ALI MAKSUM 
PONDOK PESANTREN KRAPYAK YOGYAKARTA","Pendaftaran, Website, Divisi"
"ANALISIS DAN PERANCANGAN SISTEM INFORMASI MANAJEMEN
INVENTORI PADA UD. SSS DI KLATEN","inventory, stok barang, barang masuk, barang keluar"
"PERANCANGAN SISTEM INFORMASI RESERVASI PENYEWAAN
GEDUNG DAN KAMAR PADA KANTOR PUSAT KAJIAN DAN
PENDIDIKAN DAN PELATIHAN APARATUR (PKP2A) II
LEMBAGA ADMINISTRASI NEGARA RI MAKASSAR","reserservasi, gedung, kamar"
"SISTEM INFORMASI PEMASARAN
TAMIYA TOYS BERBASIS
WEBSITE","Tamiya Toys, Mini 4WD, Pemasaran."
"PERANCANGAN SISTEM INFORMASI INVENTARIS BARANG
BERBASIS WEB PADA GAMER VILLAGE YOGYAKARTA","sistem informasi, inventaris, barang, web, basis data, codeigniter."
"ANALISIS DAN PERANCANGAN SISTEM POINT OF SALE PADA
RUMAH MAKAN SARI RASA YOGYAKARTA","Point of sale, Perancangan, Transaksi penjualan"
"PENYEDIA JADWAL ACARA BERBASIS WEBSITE MENGGUNAKAN
PHP DAN MYSQL","Event Organizer, EO, Website Event, Events, Laravel"
"ANALISIS DAN PERANCANGAN SISTEM INFORMASI PEMESANAN
PAKET OUTBOUND PADA LASKAR ALAM OUTDOOR
MANAGEMENT BERBASIS WEB","Outbound, Pemesanan paket, Phyton"
"SISTEM INFORMASI ORGANISASI IKATAN MAHASISWA KIE RAHA
(IMAKIRA) MALUKU UTARA YOGYAKARTA","Sistem, Informasi, Website, Organisasi, Imakira"
"MEDIA INFORMASI DENGAN MEMANFAATKAN FOTO 360
DERAJAT DALAM GOOGLE STREET VIEW PADA HOTEL
JAYAKARTA YOGYAKARTA","Hotel, Foto 360°, Google Street View, Google Maps"
"SISTEM MANAJEMEN INVENTARISASI LAB KOMPUTER 
BERBASIS-WEB . Studi  Kasus: SMK Daarut Tauhiid Bandung","Sistem Manajemen Inventaris, Berbasis-Web, Lab Komputer"
"PENGEMBANGAN APLIKASI PEMESANAN RENTAL
MOBIL DAN PAKET TOUR BERBASIS WEBSITE
(STUDI KASUS : MASJO TOUR & TRAVEL)","Pariwisata, sewa, website, PHP dan framework"
"PERANCANGAN SISTEM INFORMASI DAFTAR EKSPEDISI  
DAN CARGO DI YOGYAKARTA","sistem  informasi,  jasa  pengiriman, ekspedisi"
"PENGELOLA KEAMANAN DATA PADA SISTEM PENGARSIPAN
SURAT","Algoritma kriptografi DES, kunci simetri, aplikasi keamanan data
file surat, proses enkripsi dan deskripsi."
"ANALISIS DAN IMPLEMENTASI SISTEM DIGITALISASI 
PENGARSIPAN MINUTA AKTA PADA KANTOR NOTARIS 
DAN PPAT M. NIZAM FANANI SH, M.kn","Informasi, Notaris, Akta, Pemodelan, website"
"PERANCANGAN WEBSITE PADA CV FUTECH INDONESIA SEBAGAI
MEDIA INFORMASI DAN PROMOSI DALAM MENGEMBANGKAN
PRODUK","Sistem Informasi, Promosi, Website, Information System, Promotion"
RANCANG BANGUN REST API APLIKASI ILAUNDER MENGGUNAKAN MICRO SERVICE LUMENS,"Aplikasi, Desain, Application, Design"
"PERANCANGAN SISTEM INFORMASI PENYEWAAN HANDY TALKY
BERBASIS WEBSITE PADA TOKO HATEX JOGJA","Sistem, Informasi, website, Penjualan, Online"
"SISTEM REKAM MEDIS PADA BIDAN
REZKI ANDRIYANI DI MERANGIN
BERBASIS WEBSITE","rekam medis, BPM, website, SDLC waterfall"
"SISTEM INFORMASI MANAJEMEN INVENTARIS BARANG
PADA SEKOLAH DASAR NEGERI CACABAN 4 MAGELANG
 (Studi Kasus : Sekolah Dasar Negeri Cacaban 4 Magelang)","Sistem informasi, analisis, perancangan, pengembangan, testing,
implementasi, evaluasi, dan konsumen"
"PERANCANGAN ANTARMUKA PEMROGRAMAN APLIKASI 
DAINAN SYARIAH PADA  PT. SINAR MERAK SANTOSO SYARIAH CIREBON","Teknologi Keuangan, Antarmuka Pemrograman Aplikasi, REST API"
"ANALISIS DAN PERANCANGAN WEBSITE KWARTIR RANTING
SRAGEN SEBAGAI MEDIA INFORMASI
GERAKAN PRAMUKA","Website,  Informasi, Sistem"
"PERANCANGAN SISTEM INFORMASI MANAJEMEN DATA
PELANGGAN DAN KEUANGAN PADA FRANCHISE LAUNDRY
SEPATU SOC CLEAN BERBASIS WEBSITE","technology, website, management, finance, customers"
"IMPLEMENTASI METODE WEBHOOK PADA APLIKASI 
BOT TELEGRAM OFFICIAL PENGURUS KOMUNITAS 
MULTIMEDIA AMIKOM (KOMA)
Studi Kasus: UKM KOMA","Informasi, Sistem Manajemen, Bot Telegram, Implementasi Sistem,
Manajemen Data"
"PENGEMBANGAN SISTEM INFORMASI MANAJEMEN
PETERNAKAN DAN KESEHATAN HEWAN 
DENGAN NODEJS","sistem informasi, peternakan, kesehatan hewan, Nodejs, dan MongoDB"
SISTEM INFORMASI LOGISTIK PADA MAKO BRIMOB POLDA DIY,"Logistik, Peminjaman, Sistem Informasi"
ANALISIS DAN PERANCANGAN MEDIA INFORMASI DAN KOMUNIKASI DESA SOMONGARI BERBASIS WEBSITE,"Website, Code Igniter, Pemerintah, White Box Testing, Black Box Testing"
"PERANCANGAN SISTEM OPTIMALISASI PELAKSANAAN PROYEK
MENGGUNAKAN METODE CPM DAN PERT PADA 
CV. MEDIA INOVASI BERKARYA YOGYAKARTA","CPM, PERT, Penjadwalan, pelaksanaan, Manajement Proyek"
"ANALISIS DAN PERANCANGAN SISTEM INFORMASI
MANAJEMEN DANA BERGILIR BERBASIS WEB
PADA UPK KECAMATAN SRANDAKAN","Website, Sistem Informasi, Codeigniter"
"SISTEM PENDUKUNG KEPUTUSAN DALAM KENAIKAN FEE
PENULIS DI JASA TULIS ARTIKEL MENGGUNAKAN
METODE SAW BERBASIS WEBSITE","Sistem Pendukung Keputusan, Artikel, Penulis"
"ANALISIS DAN PERANCANGAN SISTEM INFORMASI
PELAYANAN UMAT GEREJA KATOLIK
DI PPW ST. YOHANES PAULUS II","sistem informasi, web, php, mysql,real-time, pelayanan, gereja."
"IMPLEMENTASI ELASTICSEARCH PADA SISTEM INFORMASI
MARKETPLACE TOUR AND TRAVEL","Elasticsearch, Information system, REST API, Software
Development"
APLIKASI ADMINISTRASI REKANAN PSIKOLOGI DI ECC UGM,"sistem informasi, website, psikologi, ecc ugm, rekanan"
"PEMBUATAN SISTEM INFORMASI DAN MANAJEMEN BERBASIS
WEB UNTUK PALANG MERAH INDONESIA UNIT 
DONOR DARAH KABUPATEN PROBOLINGGO","Sistem informasi, Manajemen, Palang Merah Indonesia, Unit Donor
Darah, Web."
"ANALISIS DAN PERANCANGAN SISTEM INFORMASI MANAJEMEN
OPERASIONAL PROYEK PADA WEER INDONESIA
BERBASIS WEBSITE","Weer Indonesia, Sistem, Website, Waterfall, Program"
"PERANCANGAN DAN IMPLEMENTASI SISTEM PENDAFTARAN
SISWA BARU SMP N 1 TOBOALI BERBASIS WEB","Perancangan, PHP, SQL, Pendaftaran"
"ANALISIS DAN PERANCANGAN SISTEM MANAJEMEN ANGSURAN
PROYEK BERBASIS WEBSITE PADA WEER INDONESIA","Weer Indonesia, Sistem, Website, Waterfall, Program, System"
"ANALISIS DAN PERANCANGAN PENGELOLAAN SISTEM
ADMINISTRASI AKADEMIK PADA PAUD KELOMPOK       BERMAIN BINTANG KABUPATEN KLATEN","Teknologi Informasi, pengolahan data, akademik"
"SISTEM INFORMASI SENSUS PENDUDUK DESA SABDODADI
BERBASIS WEB","Pendataan, Website, Valid"
"RANCANG ULANG WEBSITE KPU KABUPATEN KUDUS UNTUK
MENINGKATKAT AKSESIBILITAS BERDASARKAN WCAG 2.1","Website, Aksesibilitas, WCAG 2.1"
"APLIKASI ADMINISTRASI PEMBAYARAN 
SPP BULANANDAN TABUNGAN SISWA 
DI TK  ABA AISYIYAH JUMOYO","Aplikasi Pembayaran SPP, Teknologi, PIECES"
"PENGEMBANGAN UI/UX WEBSITE PEMERINTAH KOTA
KOTAMOBAGU UNTUK MENUNJANG SISTEM INFORMASI SEBAGAI
UPAYA MENUJU KOTA PINTAR (SMART CITY)","Kota Pintar, Smart city, User Centered Design, usability"
ANALISIS DAN PERANCANGAN SISTEM INFORMASI  AKADEMIK PADA TK PKK PRINGGABAYA BERBASIS WEB,"Sistem Informasi, Sistem Informasi Akademik, Web Akademik"
"PERANCANGAN DAN IMPLEMENTASI APLIKASI PEMBAYARAN
LAUNDRY “TERA LAUNDRY BATAM” BERBASIS WEB","transaksi, sistem informasi, waterfall, web, transaction, information system"
"PERANCANGAN APLIKASI PEMESANAN MENU 
PADA CAFÉ DOA IBU BERBASIS WEBSITE","Café, Pemesanan Menu, Website, QR Code, Waterfall"
"PERANCANGAN SISTEM INFORMASI PENYEWAAN
BERBASIS WEBSITE PADA LIA WEDDING
MAGELANG","Sistem Informasi, website, transaksi, promosi, information system, transaction, promotion"
"PERANCANGAN SISTEM INFORMASI AKADEMIK
BERBASIS WEB (STUDI KASUS : STIKES                  
HAMZAR LOMBOK TIMUR)","Informasi, Sistem Informasi, Sistem Informasi Akademik"
"SISTEM INFORMASI PEMINJAMAN RUANGAN DAN BARANG PADA 
SARPRAS UNIVERSITAS AMIKOM YOGYAKARTA BERBASIS WEB DENGAN METODE EVOLUTIONARY WEB DEVELOPMENT","sistem informasi, peminjaman, fasilitas, ruangan, barang, website,  information systems, borrowing, room, goods"
"ANALISIS DAN PERANCANGAN SISTEM INFORMASI 
PENJUALAN DAN PEMBELIAN PADA 
R.M BAKSO FAMILY","Sistem Informasi, Website, Interaktif, Database"
"LAPORAN KOMPETISI AYIA (ASIAN YOUTH
INNOVATION AWARDS) 2020  
MALAYSIA TECHNOLOGY EXPO","Linkungan, Sampah, AYIA 2020, Matrash"
"PEMBUATAN SISTEM E-LETTER BERBASIS WEB PADA
SEKOLAH VOKASI UNIVERSITAS 
GADJAH MADA","Google form, sistem e-letter, website, database"
"PERANCANGAN DAN IMPLEMENTASI SISTEM INFORMASI
ADMINISTRASI KEUANGAN PERUSAHAAN PENGECORAN
 LOGAM PT. ANEKA ADHILOGAM KARYA","Sistem Informasi, Administrasi Keuangan, PT. Aneka Adhilogam Karya, Information System, Finance Administration"
ANALISA DAN PERANCANGAN SISTEM INFORMASI ADMINISTRASI KEPENDUDUKAN DESA BANJARAGUNG,"Sistem Informasi, Administrasi Kependudukan, Extreme
Programming, Information Systems, Population Administration"
"IMPLEMENTASI PAYMENT GATEWAY PADA SISTEM INFORMASI
HMIF UNIVERSITAS AMIKOM YOGYAKARTA","Himpunan, payment gateway, website, integrasi, pembayaran, sistem
informasi"
SISTEM INFORMASI LAYANAN KUNJUNGAN DI  LEMBAGA PEMASYARAKATAN PEREMPUAN  KELAS IIB YOGYAKARTA BERBASIS WEBSITE,"Sistem, informasi, Website, Lapas"
"ANALISA DAN PERANCANGAN SISTEM INFORMASI RESERVASI
BERBASIS WEB 
Studi Kasus: Brillian Kos, Kepulauan Aru","Reservasi, Data, Web, Online"
"SISTEM INFORMASI MANAJEMEN ARSIP SURAT BERBASIS
WEBSITE PADA KANTOR KEPALA DESA BEJIARUM 
KABUPATEN WONOSOBO","Surat, Sistem Manajemen Arsip Surat, Surat Masuk, Surat Keluar"
"PERANCANGAN DAN PEMBUATAN APLIKASI 
BERBASIS RESPONSIVE WEB UNTUK
PENCARIAN BARANG HILANG","web responsif, pencarian barang hilang, perancangan sistem"
ANALISIS ARSITEKTUR MICRO FRONTENDPADA SISTEM INFORMASI E-LEARNING BERBASIS WEB,"Sistem Informasi E-learning, Arsitektur Micro Frontend, Firebase, Lighthouse, E-learning Information Systems,"
"ANALISIS DAN PERANCANGAN APLIKASI MANAJEMEN
ARSIP DIGITAL BERBASIS WEBSITE PADA
KANTOR DESA DONOHARJO","Kantor Desa Donoharjo, Surat Masuk, Surat Keluar, Disposisi,
Kearsipan"
"SISTEM INFORMASI GEOGRAFIS PARIWISATA BARU 
DI KABUPATEN MAGELANG 
BERBASIS WEB","Sistem Informasi Geografis, Pariwisata Baru, Kabupaten Magelang, 
Website"
"PEMBUATAN APLIKASI PEMESANAN TIKET BERBASIS WEB PADA
BUS SAFARI DHARMA RAYA YOGYAKARTA","Sistem informasi, Internet, Bis, Pemesanan Tiket Online"
"IMPLEMENTASI METODE SCRUM PADA PERANCANGAN SISTEM
MANAJEMEN PROYEK BERBASIS WEB PADA 
CV ZABTA CAHAYA SEMBILAN","Sistem Manajemen Proyek, Website, Scrum, Prioritas Product
Backlog"
"IMPLEMENTASI FRAMEWORK LARAVEL PADA SISTEM
PEMBAYARAN DAN INVENTORI DENGAN DUKUNGAN
WHATSAPP GATEWAY BERBASIS WEB
Studi Kasus: Media Fix Repair Service Center","Sistem informasi, Laravel, Vue JS, WhatsApp gateway, WDLC"
"ANALISIS USER EXPERIENCE PADA DESAIN APLIKASI KEUANGAN
PERSONAL DENGAN FIVE PLANES METHOD","Pengalaman pengguna, Keuangan pribadi, The Five Planes,
Usablility Testing"
"PERANCANGAN SISTEM INFORMASI PENJADWALAN
KEGIATAN KEPALA DAERAH PADA
PEMERINTAH KOTA BANDUNG 
BERBASIS WEB","sekpri, agenda, waterfall, aplikasi"
"PERANCANGAN SISTEM INFORMASI AKADEMIK BERBASIS WEB
MENGGUNAKAN METODE WATERFALL
 (Studi Kasus SMA Negeri 1 Ketungau Hulu)","Sistem Informasi Akademik, Metode Waterfall, Web,
Akademik, PHP, MySQL"
"APLIKASI WARTA JEMAAT DI GEREJA GPID PNIEL PALU
MENGGUNAKAN METODE SDLC WATERFALL 
BERBASIS WEB
Studi Kasus : Gereja GPID Pniel Palu","Sistem Informasi, Website, Warta Jemaat, Gereja, Information system, curch"
"PERANCANGAN SISTEM INFORMASI BERBASIS 
WEB HASIL PANEN CABAI","Aplikasi Web, Php, MySql, Cabai, Transaksi"
"PENERAPAN SINGLE PAGE APPLICATION UNTUK APLIKASI
PENGARSIPAN SURAT PADA LEMBAGA LAYANAN
PENDIDIKAN TINGGI (STUDI KASUS: LLDIKTI 
WILAYAH XIV)","Arsip, Single Page Application, Sistem Informasi, User Friendly,
Tampilan."
"SISTEM INFORMASI KEUANGAN
SDIT KHALID BIN WALID 
PIYUNGAN","Sistem Informasi, Keuangan, PHP, CodeIgniter"
"PEMBUATAN SISTEM AKADEMIK BERBASIS WEB
DI SMA SAINS AL-QUR’AN WAHID HASYIM","Sistem Informasi Akademik, Waterfall, PHP, MySQL"
"PERANCANGAN ULANG USER INTERFACE (UI) DAN USER 
EXPERIENCE (UX) PADA WEBSITE SISTEM INFORMASI 
LAYANAN DIGITAL MANDIRI DESA DANARASA 
MENGGUNAKAN METODE LEAN UX","User Interface,User experience,Lean UX,"
"ANALISIS DAN PERANCANGAN APLIKASI CATATAN KEUANGAN
ANAK KOST BERBASIS ANDROID","Android, SQLite, Keuangan"
"ANALSIS DAN PERANCANGAN SISTEM INFORMASI EVENT FESTIVAL
DI YOGYAKARTA BERBASIS ANDROID MOBILE","Event, Mobile, Android"
"PERANCANGAN APLIKASI SISTEM INFORMASI CLIENT SERVER
PADA RYU LAUNDRY BERBASIS ANDROID","Android, Komunitas, Informasi, Aplikasi, Database."
"MEMBANGUN SISTEM PRESENSI DENGAN
 QRCODE MENGGUNAKAN FLUTTER 
DI CV LANGIT INSPIRASI","Presensi, Flutter, mobile"
"PERANCANGAN APLIKASI PENGOLAHAN DATA KEUANGAN ANGGOTA
BERBASIS ANDROID  (STUDI KASUS KOMUNITAS PECINTA
TANAMAN ANGGUR INDONESIA)","anggur, keuangan, android, pertanian, komunitas"
"SISTEM PRESENSI MENGGUNAKAN QR-CODE PADA UNIVERSITAS
WIDYA DHARMA KLATEN","Sistem Presensi, Qr-Code, Android, Php, MySql"
"PENERAPAN ALGORITMA SUPPORT VECTOR MACHINE (SVM)
UNTUK KLASIFIKASI WEB PHISING","CYBERCRIME, Website Phising, Algoritma Support Vector
Machine, Website"
"IMPLEMENTASI ALGORITMA APRIORI UNTUK PENCARIAN SPARE
PART TERLARIS PADA BENGKEL SUHARNO MOTOR BEGAJAH
SUKOHARJO","Data Mining, Strategi Pemasaran,  Algoritma Apriori, dan
Aturan Assosiasi"
"PREDIKSI RANCANGAN ANGGARAN PENDAPATAN DAN
BELANJA DAERAH (RAPBD) PADA SISTEM PERJALANAN
DINAS MENGGUNAKAN METODE DOUBLE EXPONENTIAL
SMOOTHING (STUDI KASUS : SEKDA PEMERINTAH KOTA
MAGELANG)","Peramalan, Forecasting, Double Eponential Smoothing, Sistem Informasi,
Website Application, Information Systems"
"ANALISIS DAN PERANCANGAN SYSTEM INVENTORY ONLINE
BERBASIS WEB DENGAN PROBABILISTIK Q SEBAGAI
PENGENDALIAN PERSEDIAAN","Sistem Inventori, Informasi,  Penyimpanan, Probabilistik Q, UMKM,
Proses, Barang"
"PENERAPAN METODE SIMPLE ADDITIVE WEIGHTING PADA
PENUNJANG KEPUTUSAN PEMBERIAN BANTUAN PUPUK
KELOMPOK TANI DUSUN KRESAN BERBASIS WEBSITE","Metode, Sistem, Tani, Pupuk."
"RANCANG BANGUN APLIKASI PREDIKSI PENYEWAAN ALAT
OUTDOOR MENGGUNAKAN ALGORITMA TRIPLE EXPONENTIAL
SMOOTHING BERBASIS WEBSITE   
(Studi Kasus : Krakatau Jogja Outdoor Gear Rental)","Triple Exponential Smoothing, Forecasting, persewaan"
"PERANCANGAN SISTEM PENGONTROLAN JARAK JAUH TEMPAT
PAKAN KUCING BERBASIS INTERNET OF THINGS (IoT)","Internet of Things, Telegram, Hewan Peliharaan, Kucing"
SISTEM KEAMANAN RUMAH MENGGUNAKAN RASPBERRY PI DAN KAMERA UNTUK MENDETEKSI PENYUSUP,"SBC (Single Board Komputer), Raspberry Pi, Kamera, Python dan Telegram."
"PURWARUPA PENGONTROLAN SUHU DAN FEEDING PADA 
PENGELOLAAN KANDANG AYAM BROILER BERBASIS IOT
MENGGUNAKAN WEB DAN DATABASE FIREBASE","Pengelolaan Ayam Broiler, Web Server,  Mikrokontroler"
"SISTEM PEMANTAUAN CAIRAN INFUS MENGGUNAKAN
MIKROKONTROLER BERBASIS INTERNET OF THINGS (IOT)","Internet of Things (IoT), Monitoring, Infus, Notifikasi"
"DETEKSI HUJAN UNTUK JEMURAN BERKONSEP INTERNET OF
THINGS","Atap jemuran, NodeMCU ESP8266, Internet Of Things, sensor FR04,
sensor
Light
Dependent
Resistor,
servo,
telegram"
"RANCANG BANGUN KEAMANAN RUMAH UNTUK
MENDETEKSI TINDAK PENCURIAN 
BERBASIS IOT","ESP32-CAM, Keamanan Rumah, Telegram, Blynk"
"PERANCANGAN DAN PEMBUATAN SMART AQUASCAPE 
MENGGUNAKAN MIKROKONTROLER BERBASIS 
INTERNET OF THINGS","Iot, Mikrokontroler, Aquascape, Pengendalian"
